temperature,label
11.73119646,cool
17.73521108,cool
23.67365507,warm
29.13584626,warm
11.96821049,cool
34.92688569,hot
17.28876399,cool
19.78632706,cool
12.52788321,cool
-4.242402603,cold
28.84045396,warm
27.36843897,warm
17.18672443,cool
20.66990717,cool
25.15939218,warm
4.374541431,cold
14.70947323,cool
27.9426468,warm
7.457105768,cold
22.93557932,warm
6.434181954,cold
24.66429982,warm
19.64358518,cool
3.848681841,cold
31.64739354,hot
12.65408423,cool
11.89747563,cool
22.00569197,warm
31.48637349,hot
9.84178181,cold
20.6167985,cool
24.288165,warm
26.93105607,warm
21.76441555,warm
16.32972161,cool
11.72409779,cool
20.86143883,cool
9.27860988,cold
-9.213504835,cold
24.36559804,warm
29.03934841,warm
-3.629324355,cold
9.902692953,cold
26.19154261,warm
40.5749547,hot
20.20793708,cool
12.71997059,cool
18.17103559,cool
33.74876419,hot
13.54035821,cool
12.00807993,cool
15.17256478,cool
10.46671392,cool
21.22670316,warm
36.24678458,hot
23.23079273,warm
17.47646498,cool
17.08188731,cool
4.368091913,cold
28.83109777,warm
19.22162803,cool
18.19520086,cool
51.93107568,hot
22.98752908,warm
12.4820895,cool
15.73642404,cool
31.48445709,hot
21.13270411,warm
5.617220217,cold
29.19228935,warm
13.31855914,cool
38.73297776,hot
30.80048066,hot
15.52678104,cool
32.81016362,hot
20.67855511,cool
28.52773675,warm
24.84732817,warm
11.53643345,cool
13.56450168,cool
30.29960818,hot
16.65224668,cool
15.96351537,cool
10.44877421,cool
24.23599066,warm
40.62524919,hot
9.324670857,cold
20.24219457,cool
34.12220555,hot
19.20358609,cool
24.52371796,warm
9.376064719,cold
24.28307097,warm
18.12855735,cool
29.85729996,warm
31.87386052,hot
45.89563642,hot
25.79633173,warm
23.25796317,warm
21.94384302,warm
16.46833707,cool
23.38483843,warm
17.0459859,cool
21.68460976,warm
33.17597536,hot
9.934574347,cold
31.39878561,hot
33.17115067,hot
18.81931473,cool
-1.21854899,cold
13.92178013,cool
32.96994547,hot
19.77131938,cool
10.00697768,cool
14.95225079,cool
28.40620027,warm
25.46733568,warm
17.61067901,cool
16.33175588,cool
16.08241851,cool
10.77589816,cool
36.15375689,hot
16.77679531,cool
32.17158521,hot
35.21316052,hot
29.98310898,warm
15.68379687,cool
24.0373009,warm
19.75804394,cool
10.96298139,cool
23.24359282,warm
8.209602088,cold
31.87679388,hot
15.35382703,cool
22.01159656,warm
22.83287872,warm
17.41095026,cool
25.86693801,warm
15.25096343,cool
28.71297297,warm
6.540203198,cold
21.2637958,warm
39.38928999,hot
9.996686754,cold
13.22255029,cool
25.1390785,warm
21.79581782,warm
23.50630099,warm
24.8918713,warm
26.34721469,warm
31.09699842,hot
24.09818657,warm
17.58742345,cool
26.72573701,warm
38.99881935,hot
18.67366254,cool
10.25470695,cool
31.07080669,hot
18.79618836,cool
-1.72669546,cold
28.47421677,warm
14.64671814,cool
19.09466718,cool
23.31980331,warm
21.9049968,warm
27.09451817,warm
15.64513629,cool
25.13105798,warm
17.40453322,cool
27.38810481,warm
26.15367484,warm
10.64561298,cool
30.85982116,hot
14.64036555,cool
28.08057798,warm
23.67287313,warm
38.38183677,hot
17.76534018,cool
16.50683204,cool
19.80580394,cool
16.96820217,cool
27.99941902,warm
3.836893916,cold
9.463175809,cold
9.321970784,cold
29.50307592,warm
37.10613373,hot
18.95550781,cool
18.31178277,cool
20.70052163,cool
31.61878303,hot
10.72646866,cool
22.38368983,warm
29.7519763,warm
25.0109417,warm
21.89581617,warm
30.01046093,hot
-7.03232293,cold
26.7787532,warm
13.45924317,cool
1.693671031,cold
25.112026,warm
33.73658545,hot
18.62551485,cool
29.52874547,warm
36.12278258,hot
33.14914454,hot
36.39964529,hot
27.42127491,warm
20.75433639,cool
3.980341881,cold
17.53937512,cool
11.56753405,cool
41.70942717,hot
18.24114188,cool
21.23204807,warm
25.51485376,warm
20.43602446,cool
36.9505104,hot
13.77350638,cool
21.94607455,warm
12.57529414,cool
6.799774888,cold
13.88230909,cool
19.62963203,cool
15.70697775,cool
13.0757902,cool
5.936825363,cold
19.16894427,cool
4.95279626,cold
27.60055964,warm
20.82439753,cool
5.424485005,cold
16.90790923,cool
12.47843594,cool
23.1917451,warm
33.40450446,hot
1.248275304,cold
21.15026079,warm
18.39867204,cool
26.71340076,warm
22.13196628,warm
12.48030668,cool
16.80946064,cool
12.03974143,cool
30.76007139,hot
20.21311649,cool
39.01190686,hot
19.39339186,cool
12.91593233,cool
4.862856074,cold
1.968603237,cold
4.15864057,cold
22.67126651,warm
25.08725023,warm
4.18809298,cold
28.95038314,warm
15.16938948,cool
21.46793012,warm
36.12220628,hot
28.96839316,warm
17.31469352,cool
11.08807775,cool
-1.518154013,cold
12.80846681,cool
17.88869761,cool
10.12820473,cool
18.68743033,cool
20.76851883,cool
17.75144018,cool
13.49997419,cool
21.68654672,warm
24.4194065,warm
9.096009226,cold
34.1093238,hot
19.01411868,cool
20.18849623,cool
27.08214423,warm
22.33216131,warm
29.53136634,warm
22.87124165,warm
13.87562625,cool
23.61503525,warm
8.562737927,cold
21.08559706,warm
19.66770009,cool
17.91883143,cool
18.71462489,cool
1.181509545,cold
14.51275092,cool
20.92844901,cool
21.59856392,warm
9.723248591,cold
32.65707841,hot
11.33825152,cool
29.69457201,warm
24.27194362,warm
13.5377269,cool
37.75310893,hot
8.063631682,cold
29.19154174,warm
30.00582318,hot
13.29379791,cool
33.924653,hot
17.49953485,cool
22.88693629,warm
22.60321839,warm
18.65691259,cool
28.10808273,warm
27.93488721,warm
2.514680268,cold
33.04340243,hot
3.37508012,cold
30.32546204,hot
31.26705137,hot
9.090335698,cold
15.89185712,cool
8.942953315,cold
17.8507897,cool
16.91965716,cool
27.79660532,warm
33.10308746,hot
33.95683811,hot
14.37831973,cool
17.90778126,cool
3.165618078,cold
11.94129934,cool
29.64851633,warm
36.15582824,hot
7.656511281,cold
14.07535741,cool
19.73594243,cool
22.80161159,warm
11.9039648,cool
24.24061044,warm
15.26160653,cool
19.85547729,cool
25.46284248,warm
20.0642227,cool
15.63614109,cool
18.90390196,cool
19.11637041,cool
16.2998897,cool
17.41203937,cool
35.98647171,hot
25.60919448,warm
17.04519682,cool
26.96954405,warm
16.6618051,cool
31.73124638,hot
23.69642192,warm
18.92697856,cool
24.47716926,warm
4.291238479,cold
8.732325311,cold
8.060749936,cold
21.42943095,warm
37.32514999,hot
42.31300146,hot
26.38051101,warm
25.00844475,warm
1.989422658,cold
14.573262,cool
12.12216248,cool
13.79152402,cool
18.31856181,cool
15.27909422,cool
0.207001896,cold
27.47910256,warm
9.272569743,cold
22.39246864,warm
40.7408267,hot
10.80615408,cool
-5.302875227,cold
17.13995778,cool
31.00959635,hot
39.58347454,hot
7.704504055,cold
24.96699223,warm
15.34689543,cool
18.94051646,cool
46.44343347,hot
4.970296716,cold
22.53739661,warm
24.67693172,warm
30.85786325,hot
20.97983153,cool
23.0805054,warm
16.08351433,cool
22.69126941,warm
16.56807725,cool
26.2157189,warm
16.30389664,cool
23.77100394,warm
19.70737186,cool
31.26050251,hot
19.48606276,cool
2.269675318,cold
32.61921501,hot
10.94267699,cool
13.46233661,cool
14.04338706,cool
33.74438093,hot
-1.35674214,cold
51.37748534,hot
30.56056809,hot
22.23238914,warm
19.45105999,cool
22.85554075,warm
25.21122428,warm
26.45215586,warm
25.55604466,warm
20.89580681,cool
18.0266158,cool
18.48726716,cool
18.0509172,cool
31.33770097,hot
25.93556722,warm
-9.403886347,cold
26.55900777,warm
21.94736195,warm
19.81291244,cool
16.11481547,cool
31.2411272,hot
29.47526462,warm
12.27122332,cool
24.07052287,warm
10.28343265,cool
6.203818352,cold
13.73282775,cool
28.62393472,warm
29.53125045,warm
25.1308542,warm
27.25095787,warm
25.16178287,warm
13.58518405,cool
24.31922545,warm
28.00409525,warm
27.5429133,warm
31.88913371,hot
27.08303847,warm
23.51448208,warm
30.70150238,hot
19.73478741,cool
11.18125349,cool
18.36933036,cool
12.55097355,cool
13.24821725,cool
18.55481329,cool
12.07580079,cool
16.9203847,cool
1.06385333,cold
22.13293707,warm
20.01205475,cool
11.82911369,cool
26.59245668,warm
29.37570138,warm
3.924401356,cold
12.37275221,cool
12.3085765,cool
10.60096899,cool
28.29474842,warm
18.06173861,cool
17.35485159,cool
-0.038623644,cold
26.3541803,warm
7.607416051,cold
20.5993263,cool
22.77376938,warm
33.60658596,hot
6.911796009,cold
-10.19512156,cold
21.83849545,warm
38.00511182,hot
32.38946353,hot
22.09659415,warm
15.08363814,cool
28.07122597,warm
10.264538,cool
24.76357769,warm
25.05470159,warm
30.60209907,hot
47.59660039,hot
23.92415967,warm
14.91036374,cool
19.74425688,cool
2.309240951,cold
13.05286869,cool
15.90717562,cool
14.75911602,cool
21.52354872,warm
11.77580068,cool
31.21030667,hot
20.00207065,cool
19.90699679,cool
16.72105283,cool
21.55190684,warm
28.25098265,warm
11.32869784,cool
13.41883511,cool
16.96273971,cool
6.541290765,cold
11.8074214,cool
15.23779126,cool
28.74389181,warm
22.62561329,warm
21.93589911,warm
28.50897962,warm
18.62628212,cool
23.9046485,warm
18.96778247,cool
22.65362349,warm
14.17241342,cool
-4.388171583,cold
18.65720838,cool
34.22748136,hot
29.26215402,warm
29.65397485,warm
32.36130722,hot
20.88657591,cool
21.97315707,warm
13.82348105,cool
16.83927144,cool
26.1577115,warm
32.03884437,hot
18.60553724,cool
15.49810735,cool
20.00527959,cool
26.01206749,warm
5.561451839,cold
-2.961809531,cold
14.49463151,cool
7.792875741,cold
14.91859802,cool
18.52219681,cool
15.46751591,cool
34.52467534,hot
23.26744765,warm
23.0047436,warm
26.22207144,warm
8.611668822,cold
30.39111787,hot
19.24235713,cool
26.70480617,warm
9.28142767,cold
4.46241234,cold
28.17889658,warm
23.76409526,warm
10.97948446,cool
11.30336919,cool
31.25434784,hot
8.105881071,cold
36.42672953,hot
10.99379265,cool
26.38391926,warm
16.71381524,cool
26.03187431,warm
14.55885998,cool
18.37207094,cool
20.40919175,cool
9.978125442,cold
27.40824345,warm
14.86786434,cool
17.71400085,cool
10.05650625,cool
-5.623336588,cold
18.08972237,cool
44.12615422,hot
27.84604288,warm
19.8073962,cool
17.37109171,cool
20.22465893,cool
25.47119115,warm
8.191871847,cold
31.14321695,hot
27.15381315,warm
27.18185726,warm
24.38475739,warm
20.19616658,cool
26.72861236,warm
25.91814134,warm
16.45959289,cool
14.26398227,cool
21.01856295,warm
35.49020151,hot
7.608929243,cold
5.324747342,cold
21.64760841,warm
20.50887702,cool
21.73341664,warm
22.43953198,warm
17.76797745,cool
34.89863439,hot
3.990960215,cold
11.71502975,cool
18.9674524,cool
3.568111888,cold
18.24145596,cool
36.61470166,hot
20.20886488,cool
22.30700906,warm
7.398352348,cold
13.83638592,cool
16.2480362,cool
16.82284903,cool
32.81643795,hot
25.57691061,warm
8.885420431,cold
22.46504778,warm
24.98221748,warm
31.40149039,hot
35.80540687,hot
9.849058082,cold
11.89142489,cool
7.424221411,cold
17.65980141,cool
24.66358374,warm
29.87334517,warm
19.24048976,cool
16.80152477,cool
21.51757992,warm
11.64857098,cool
40.89538722,hot
3.923389729,cold
21.84740579,warm
40.23606219,hot
20.06799845,cool
18.09960965,cool
16.42554577,cool
18.19608318,cool
33.72848475,hot
-2.118619113,cold
35.33433701,hot
5.760428475,cold
17.33347671,cool
15.7075558,cool
25.8855327,warm
4.018756481,cold
24.62172666,warm
40.24309623,hot
6.368259954,cold
21.89706168,warm
13.38017822,cool
24.25887206,warm
20.19147777,cool
13.58513091,cool
24.87872285,warm
38.0434811,hot
18.09096208,cool
27.19757942,warm
7.067270421,cold
10.43563623,cool
24.72406278,warm
34.84116029,hot
23.55613349,warm
16.86941969,cool
19.99291405,cool
7.49592266,cold
26.04515326,warm
28.82333062,warm
15.47909667,cool
15.29957852,cool
22.6587823,warm
15.63280264,cool
19.33867385,cool
40.99721789,hot
17.52974299,cool
16.41659848,cool
13.52458194,cool
27.44191971,warm
18.18775827,cool
13.50626962,cool
33.21304032,hot
34.19603005,hot
13.99576434,cool
1.334600486,cold
30.0751369,hot
13.15370174,cool
27.90625599,warm
0.298961823,cold
28.92597338,warm
7.888280707,cold
27.30764119,warm
20.14273068,cool
10.46060581,cool
15.92963687,cool
26.86318457,warm
21.05894453,warm
25.8441298,warm
39.76440585,hot
4.357583883,cold
36.17212575,hot
21.04355938,warm
11.01215952,cool
6.696863743,cold
18.10879609,cool
29.21650112,warm
18.7245088,cool
35.1115493,hot
5.488243099,cold
19.87911052,cool
7.476065556,cold
23.63631883,warm
28.8688739,warm
15.79238206,cool
-6.042138566,cold
21.98948147,warm
24.36738552,warm
24.04294755,warm
32.35782192,hot
9.289463204,cold
26.80216105,warm
31.92507512,hot
2.21412416,cold
23.19651826,warm
14.95820169,cool
19.18477327,cool
23.47676484,warm
15.12771436,cool
13.24291921,cool
20.34152417,cool
9.127540611,cold
9.141748711,cold
26.79373283,warm
8.512059648,cold
26.66312501,warm
24.62591293,warm
2.741932712,cold
13.22435348,cool
31.94109403,hot
10.18834469,cool
15.35595738,cool
24.62060893,warm
27.83390509,warm
17.48461114,cool
14.02489805,cool
34.22369862,hot
37.38899664,hot
29.78858051,warm
20.85318143,cool
11.91734278,cool
11.69555593,cool
25.22514105,warm
24.18398221,warm
34.01598593,hot
26.50450093,warm
4.969196982,cold
30.51947618,hot
10.01939373,cool
16.16028728,cool
22.50200206,warm
39.9566749,hot
51.09918556,hot
26.06723059,warm
18.16803381,cool
25.34505648,warm
28.87655426,warm
16.79332374,cool
37.95211356,hot
22.30070759,warm
24.97743089,warm
26.65924252,warm
24.21586611,warm
28.389405,warm
13.82746813,cool
14.41698246,cool
8.99845767,cold
24.39501231,warm
27.78936504,warm
24.57772866,warm
36.74492433,hot
19.94403981,cool
26.68741656,warm
9.082991239,cold
16.12900298,cool
26.95537758,warm
28.49102111,warm
17.06033052,cool
19.28400748,cool
4.821262533,cold
16.42970799,cool
28.90383164,warm
25.75205016,warm
25.00665721,warm
20.49773687,cool
20.07063159,cool
13.39678861,cool
26.9882842,warm
24.20972944,warm
24.92018848,warm
14.73965157,cool
-1.533429199,cold
30.97152712,hot
15.21162544,cool
11.37224236,cool
26.93478912,warm
16.0798736,cool
30.59936384,hot
26.1700595,warm
26.83569323,warm
6.340442888,cold
32.11943985,hot
22.61250531,warm
16.30722861,cool
21.43388467,warm
2.237647671,cold
24.08652811,warm
9.706284918,cold
6.473297142,cold
4.776408138,cold
31.12688375,hot
13.70736606,cool
35.3372771,hot
14.64198537,cool
2.926420424,cold
8.834755601,cold
32.3581162,hot
18.44101822,cool
14.51712704,cool
21.60018226,warm
25.01782736,warm
31.17398816,hot
34.4849923,hot
16.40231354,cool
6.739523139,cold
15.86534839,cool
22.60280507,warm
10.36241074,cool
10.42849085,cool
23.43787882,warm
19.51347648,cool
20.32796995,cool
12.41504665,cool
17.69599286,cool
10.75766856,cool
28.90198411,warm
30.35249335,hot
1.538121378,cold
10.7048914,cool
5.034707449,cold
13.49976066,cool
19.1656203,cool
5.503547803,cold
10.78140187,cool
9.960426279,cold
22.07267329,warm
20.69344337,cool
12.78262447,cool
21.76820872,warm
14.53319915,cool
17.2834489,cool
36.7345209,hot
33.40461052,hot
7.004187631,cold
28.29732418,warm
28.11396554,warm
8.517367112,cold
28.18777644,warm
35.37931918,hot
8.774551938,cold
10.82497179,cool
30.17661467,hot
22.71495311,warm
25.51476275,warm
23.40589216,warm
23.90695921,warm
6.735278717,cold
30.47317707,hot
31.69589992,hot
17.70609256,cool
19.5652305,cool
4.688924974,cold
25.14254756,warm
25.72057442,warm
19.37808983,cool
31.2435336,hot
16.65922769,cool
25.64605926,warm
9.803356613,cold
19.76447849,cool
18.25645742,cool
22.25307922,warm
16.30473071,cool
18.68527404,cool
28.26047171,warm
15.63235763,cool
3.934228993,cold
37.49583904,hot
33.81454079,hot
7.077373049,cold
26.89707805,warm
14.97025229,cool
22.63487215,warm
22.94224129,warm
17.655922,cool
12.16234334,cool
13.09458948,cool
10.83808085,cool
11.68177792,cool
19.3282171,cool
12.84240011,cool
26.82052066,warm
34.87246155,hot
14.19946759,cool
22.39404501,warm
24.9968511,warm
24.72002271,warm
20.75955268,cool
27.42682418,warm
24.82248953,warm
7.623375777,cold
28.69156064,warm
28.87290837,warm
12.36713896,cool
20.37937835,cool
26.83328993,warm
17.9068618,cool
30.72978048,hot
43.63872495,hot
12.14013967,cool
6.189553968,cold
23.03818596,warm
27.21562505,warm
17.69133626,cool
34.53260663,hot
6.613942003,cold
26.92918623,warm
13.94139179,cool
37.19377906,hot
39.92515353,hot
12.33343412,cool
14.50442864,cool
28.59587887,warm
16.1286935,cool
19.54588782,cool
20.25388421,cool
0.803268438,cold
19.86162254,cool
13.10272226,cool
15.06877178,cool
34.43632003,hot
7.434931057,cold
28.13205187,warm
17.2103707,cool
17.20239832,cool
27.90371896,warm
23.40051295,warm
25.70612997,warm
29.68184661,warm
16.68691617,cool
13.87763265,cool
9.148494734,cold
11.7458947,cool
49.49094425,hot
32.44679581,hot
6.489256338,cold
6.775420433,cold
24.81866062,warm
25.47264797,warm
25.48883835,warm
17.45044206,cool
18.7454574,cool
23.27879524,warm
20.85893006,cool
-2.193003727,cold
17.70200369,cool
11.48593566,cool
21.75211419,warm
49.85259003,hot
23.67481665,warm
16.86470314,cool
29.21801502,warm
24.82687887,warm
24.2009449,warm
26.06850593,warm
40.56543565,hot
8.691115647,cold
24.73632077,warm
10.7361887,cool
25.55512646,warm
10.81313489,cool
15.82633186,cool
17.04910086,cool
29.75816719,warm
29.18454444,warm
7.542826236,cold
20.54934111,cool
12.90420145,cool
7.414950893,cold
17.8298295,cool
16.91517212,cool
44.26716486,hot
24.32959825,warm
6.223824992,cold
14.35225996,cool
30.21383295,hot
40.88442773,hot
4.140166878,cold
1.200756149,cold
38.70965175,hot
23.89614177,warm
11.31707268,cool
25.34629086,warm
-6.35747739,cold
20.03375507,cool
23.27821173,warm
29.2427014,warm
9.861040477,cold
20.85687161,cool
10.74575374,cool
22.55383756,warm
11.04653678,cool
15.91899161,cool
10.04184605,cool
26.51136242,warm
28.58451117,warm
17.6537943,cool
20.38237995,cool
5.514085854,cold
17.00323352,cool
19.49795383,cool
46.20793091,hot
8.880329742,cold
34.64177239,hot
29.96858773,warm
22.80636404,warm
37.58620484,hot
23.72105473,warm
23.89159196,warm
19.46879347,cool
32.23568882,hot
30.96469234,hot
13.74322713,cool
6.807528054,cold
17.97019363,cool
11.99961436,cool
19.36475425,cool
32.37438135,hot
15.42698345,cool
19.57176619,cool
20.58022735,cool
28.48430882,warm
-2.46889334,cold
13.93299705,cool
22.11283692,warm
32.00078956,hot
15.08097552,cool
1.23447294,cold
26.19711446,warm
13.64637611,cool
8.103333409,cold
13.7565461,cool
18.15474642,cool
13.95255335,cool
-2.055660571,cold
28.97066197,warm
32.74875041,hot
26.51521991,warm
8.623143296,cold
17.98508466,cool
19.93478685,cool
25.9879439,warm
26.68340489,warm
12.65826201,cool
20.81995556,cool
24.57280405,warm
34.55822322,hot
27.0450654,warm
27.89056687,warm
20.83826628,cool
34.10459145,hot
24.09762796,warm
11.3891209,cool
34.0336997,hot
26.97903273,warm
15.56955979,cool
15.20507033,cool
22.96575545,warm
24.63184795,warm
21.97292266,warm
23.11308673,warm
36.99957375,hot
30.71543152,hot
21.90635591,warm
29.41310581,warm
9.674760965,cold
23.9792705,warm
38.0930635,hot
17.81954105,cool
11.52366071,cool
13.47911111,cool
9.103669627,cold
12.15238092,cool
16.29491901,cool
5.944329808,cold
20.15618334,cool
29.02277174,warm
10.9224382,cool
35.19283924,hot
25.10792089,warm
30.30580586,hot
13.42165446,cool
28.54525227,warm
9.080660996,cold
28.90247501,warm
21.7183934,warm
25.5325122,warm
8.244053944,cold
11.04930158,cool
25.97228218,warm
10.51651996,cool
24.63206292,warm
6.328621935,cold
28.48174213,warm
7.674766852,cold
25.52299938,warm
26.25630934,warm
13.03228182,cool
25.82026567,warm
22.60442263,warm
14.61158144,cool
9.914453159,cold
0.373743083,cold
23.49650047,warm
4.351972286,cold
20.95344199,cool
17.36551784,cool
26.79142775,warm
16.97954501,cool
16.70552214,cool
27.31870704,warm
23.35058029,warm
23.16155957,warm
24.6926759,warm
4.644278768,cold
27.5678868,warm
26.12468794,warm
9.833168714,cold
17.55919526,cool
19.60692712,cool
18.65503216,cool
23.33859967,warm
34.31366782,hot
30.81766728,hot
6.877808066,cold
26.2206999,warm
33.2893332,hot
23.86808521,warm
30.90980425,hot
40.12270446,hot
30.23709546,hot
22.49308596,warm
30.45088474,hot
21.44887833,warm
20.23903043,cool
16.48585764,cool
35.63413359,hot
11.81571334,cool
35.32367725,hot
24.99864124,warm
6.006938252,cold
23.67649293,warm
-1.000265077,cold
26.25508017,warm
28.85231483,warm
14.07644044,cool
21.23547696,warm
39.54157434,hot
14.94253296,cool
9.410924129,cold
34.81663402,hot
39.62587191,hot
20.03695672,cool
30.11463035,hot
33.41475916,hot
12.57515767,cool
15.14694165,cool
32.30874513,hot
36.85014279,hot
25.6288086,warm
11.20185646,cool
39.87061112,hot
14.69029102,cool
16.64862219,cool
23.42337834,warm
35.54160421,hot
28.53975977,warm
24.148655,warm
24.6328853,warm
20.43514669,cool
25.58139515,warm
-5.295600777,cold
17.03392541,cool
22.41321935,warm
8.489859164,cold
23.86323318,warm
17.95528779,cool
37.55475698,hot
35.73019725,hot
15.34194431,cool
18.49162288,cool
19.26052434,cool
15.48340524,cool
21.95024984,warm
12.41717931,cool
8.693846651,cold
26.22711224,warm
26.29529584,warm
11.9568424,cool
28.95355431,warm
13.68422271,cool
22.53165238,warm
28.20344013,warm
19.66387435,cool
24.54740912,warm
14.83570356,cool
18.03533417,cool
17.94140569,cool
12.53421653,cool
18.23225837,cool
4.513817011,cold
15.08846253,cool
17.15124507,cool
17.43820248,cool
17.58502554,cool
19.382358,cool
24.79441518,warm
28.74517074,warm
13.50234773,cool
7.967991446,cold
9.579555878,cold
15.12797079,cool
16.48078682,cool
12.30003934,cool
7.038833358,cold
15.43879173,cool
21.8142662,warm
25.95029466,warm
14.42576947,cool
15.87002178,cool
10.73301691,cool
19.6856083,cool
11.51571366,cool
25.73127813,warm
2.141335081,cold
16.40370328,cool
23.01107339,warm
21.83834516,warm
46.93033664,hot
23.49800025,warm
9.959454032,cold
19.04535753,cool
2.237536665,cold
19.19400251,cool
11.66943943,cool
29.15390276,warm
14.50459725,cool
18.83234084,cool
13.64442159,cool
37.38851352,hot
16.78757234,cool
38.32557043,hot
28.14151762,warm
24.82066727,warm
23.68733147,warm
23.93797298,warm
0.723274207,cold
17.21116606,cool
28.45157971,warm
19.51102817,cool
5.948101532,cold
19.47595549,cool
37.04105516,hot
32.46891716,hot
19.37995991,cool
29.51449277,warm
16.3349298,cool
2.961284132,cold
10.75534012,cool
35.62888769,hot
17.26006918,cool
17.56616021,cool
17.00161804,cool
39.0413659,hot
36.25958915,hot
42.18780233,hot
18.4095479,cool
22.95624489,warm
4.833574506,cold
34.76934426,hot
8.322204487,cold
22.16775564,warm
9.026974724,cold
14.11133173,cool
11.62737569,cool
13.92124739,cool
14.60877297,cool
14.51731205,cool
28.33333912,warm
8.951372069,cold
22.20541427,warm
32.17959152,hot
14.86803635,cool
12.82081109,cool
17.69475375,cool
31.79725208,hot
21.94107631,warm
14.68785705,cool
24.83876651,warm
8.977078502,cold
26.8135951,warm
24.08607308,warm
16.92191529,cool
11.61414202,cool
11.13319078,cool
25.34817336,warm
32.28980502,hot
13.62692253,cool
24.58386704,warm
-0.870270186,cold
14.15382269,cool
19.68941067,cool
10.90316583,cool
10.63493625,cool
13.32220444,cool
22.92192728,warm
18.12670982,cool
-2.382312333,cold
-1.207001526,cold
13.93134822,cool
24.57686586,warm
-7.475048427,cold
15.00269824,cool
14.73752143,cool
33.88337778,hot
16.14978188,cool
23.82988985,warm
21.4125714,warm
-1.305664798,cold
27.68207217,warm
22.15396505,warm
25.0826864,warm
59.26237706,hot
-0.841129395,cold
37.2469665,hot
17.12552481,cool
22.87328904,warm
19.54487755,cool
15.75763667,cool
14.30167072,cool
23.29508736,warm
4.828263033,cold
27.50579168,warm
15.83805595,cool
8.69930661,cold
15.49987142,cool
32.57149217,hot
14.64664913,cool
23.58453618,warm
12.69043724,cool
27.5792185,warm
26.85507739,warm
38.48608833,hot
18.24436055,cool
26.68654805,warm
20.9806754,cool
32.95871782,hot
12.81167612,cool
27.45005313,warm
18.05302704,cool
19.35811823,cool
20.91752484,cool
22.52240396,warm
18.83770957,cool
22.14713183,warm
35.78118058,hot
29.85449686,warm
28.69154592,warm
15.44460474,cool
11.10759172,cool
29.55300558,warm
28.76046793,warm
34.72670676,hot
13.96019374,cool
17.70451345,cool
3.605158375,cold
16.07528894,cool
29.96570511,warm
15.33504621,cool
26.40479795,warm
18.09496894,cool
23.24057028,warm
8.523086102,cold
20.8520945,cool
-9.911359709,cold
18.13103842,cool
3.695267563,cold
32.05994517,hot
27.77407353,warm
24.66670982,warm
35.21006227,hot
10.51083479,cool
37.47363198,hot
29.32191564,warm
17.63444713,cool
31.35620147,hot
8.937064876,cold
11.75485838,cool
13.91410277,cool
14.71022292,cool
9.434423572,cold
32.23083067,hot
17.411456,cool
23.52504968,warm
14.29648634,cool
1.793966995,cold
22.70057358,warm
0.877450246,cold
19.31365954,cool
6.316849612,cold
39.87275999,hot
29.11362722,warm
21.05753791,warm
32.63706678,hot
11.53684023,cool
25.43479379,warm
21.99810434,warm
22.64020081,warm
32.723535,hot
27.32492103,warm
22.88723663,warm
3.451125638,cold
10.39953705,cool
18.77291066,cool
20.93372374,cool
8.697962753,cold
44.11676676,hot
35.16394055,hot
26.0211832,warm
20.72036861,cool
17.8779103,cool
10.4808154,cool
20.77480519,cool
22.5775254,warm
7.582394245,cold
23.34176417,warm
18.44740951,cool
0.921924421,cold
11.39614989,cool
15.86394467,cool
38.87687657,hot
25.56553125,warm
6.645184309,cold
24.86036289,warm
4.526960111,cold
30.82691054,hot
15.28875348,cool
19.06363811,cool
33.25796648,hot
7.128364314,cold
6.028818149,cold
14.16400674,cool
30.38378851,hot
4.806539245,cold
-8.321555981,cold
15.48841142,cool
25.517408,warm
32.0026175,hot
15.36838638,cool
15.88573393,cool
31.53900734,hot
1.302583003,cold
16.11479225,cool
21.9042389,warm
24.49218721,warm
14.90193307,cool
20.34441012,cool
-4.883273534,cold
13.41751588,cool
24.53508713,warm
10.17705966,cool
20.58984222,cool
24.46872501,warm
16.57450799,cool
21.70463771,warm
10.37267435,cool
17.9338872,cool
26.1021617,warm
21.56972961,warm
14.1346873,cool
22.24216404,warm
27.14609791,warm
-0.499412786,cold
31.59074065,hot
16.63745261,cool
24.25489933,warm
31.97246924,hot
6.283263028,cold
12.90558998,cool
17.11451304,cool
12.16246479,cool
37.34936576,hot
11.43227906,cool
14.44453221,cool
22.04389032,warm
7.978504739,cold
16.04319288,cool
23.17453261,warm
16.67139596,cool
19.06613141,cool
14.70667888,cool
4.855296908,cold
23.21593211,warm
37.54933072,hot
20.18401631,cool
22.25264117,warm
26.92722755,warm
7.306695035,cold
37.02514658,hot
22.02328796,warm
36.31856899,hot
12.66967004,cool
38.18061923,hot
27.75155494,warm
25.53040086,warm
22.34024454,warm
17.51471382,cool
32.00531658,hot
21.4035987,warm
0.329302964,cold
8.828135383,cold
18.14154248,cool
23.09998983,warm
19.43411511,cool
32.1897079,hot
0.48898136,cold
21.43587937,warm
1.820207746,cold
27.59712295,warm
19.05541286,cool
24.19609972,warm
11.36117039,cool
32.79464932,hot
30.41724664,hot
25.83544303,warm
18.70482753,cool
25.79857285,warm
12.93107432,cool
28.55555659,warm
36.49480894,hot
30.7061056,hot
12.7039753,cool
